address,LATB,LNGB,price,time
"卧龙墨水湖边??
                    汉阳-建港-江城大道",30.536156,114.23732,18902,2017
"卧龙墨水湖边??
                    汉阳-建港-江城大道",30.536156,114.23732,16956,2017
"卧龙墨水湖边??
                    汉阳-建港-江城大道",30.536156,114.23732,17987,2016
"卧龙墨水湖边??
                    汉阳-建港-江城大道",30.536156,114.23732,18674,2017
"卧龙墨水湖边??
                    汉阳-建港-江城大道",30.536156,114.23732,19058,2016
"卧龙墨水湖边??
                    汉阳-建港-江城大道",30.536156,114.23732,20357,2015
"卧龙墨水湖边??
                    汉阳-建港-江城大道",30.536156,114.23732,16956,2016
"卧龙墨水湖边??
                    汉阳-建港-江城大道",30.536156,114.23732,16891,2017
"街道口小区??
                    武昌-中南丁字桥-武珞路",30.535663,114.353814,20220,2000
"街道口小区??
                    武昌-中南丁字桥-武珞路",30.535663,114.353814,19871,2000
"紫菘中南特区??
                    武昌-中南丁字桥-丁字桥路19号",30.535323,114.340158,21777,2000
"桥机嘉园??
                    汉阳-建港-鹦鹉大道474号",30.535212,114.26587,15806,2008
"三里民居??
                    汉阳-建港-三里坡路",30.535049,114.257452,18421,2014
"新城春天里??
                    汉阳-建港-江欣苑路333号",30.535027,114.249237,15841,2013
"梅苑小区2期??
                    武昌-中南丁字桥-紫阳东路81号",30.535014,114.331223,20000,1999
"梅苑小区2期??
                    武昌-中南丁字桥-紫阳东路81号",30.535014,114.331223,20945,1999
"芳卉园??
                    汉阳-建港-鹦鹉大道281号",30.534791,114.26964,21100,2003
"凯德知音的湖??
                    蔡甸-知音湖-知音湖大道300号",30.534777,114.091642,10235,2014
"ICC汉阳国际公寓??
                    蔡甸-三角湖-东风大道214号",30.534753,114.194307,10222,2013
"东湖楚天府??
                    洪山-广埠屯-八一路340号",30.534704,114.375725,35368,2016
"民政厅小区??
                    武昌-阅马场首义-首义路266号",30.534556,114.314333,20945,1997
"民政厅小区??
                    武昌-阅马场首义-首义路266号",30.534556,114.314333,20769,1996
"武电仪小区??
                    洪山-广埠屯-广八路113号",30.534533,114.37154,25193,2002
"武电仪小区??
                    洪山-广埠屯-广八路113号",30.534533,114.37154,21666,1998
"兆富国际??
                    洪山-街道口-武珞路717号",30.53444,114.355952,13265,2003
"兴华御水澜湾??
                    汉阳-建港-墨水湖南路",30.534017,114.243539,15028,2017
"桥机新村??
                    汉阳-建港-鹦鹉大道",30.533834,114.266407,16880,2003
"翰林苑小区??
                    汉阳-升官渡-芳草一路",30.533496,114.199743,13950,2008
"鹏程国际??
                    洪山-广埠屯-珞喻路1号",30.533455,114.360477,19094,2004
"鹏程国际??
                    洪山-广埠屯-珞喻路1号",30.533455,114.360477,19055,2003
"绿地悦澜湾??
                    汉阳-四新-四新北路601号",30.5333,114.22224,27974,2016
"绿地悦澜湾??
                    汉阳-四新-四新北路601号",30.5333,114.22224,19778,2017
"名流印象??
                    汉阳-建港-江堤中路",30.532393,114.247842,15714,2015
"金太阳米兰小镇东区??
                    汉阳-升官渡-芳草路3号",30.53231,114.201473,18600,2009
"中环湖畔??
                    蔡甸-三角湖-东风大道48号",30.531843,114.192876,13917,2010
"中环湖畔??
                    蔡甸-三角湖-东风大道48号",30.531843,114.192876,14226,2010
"观澜国际??
                    汉阳-四新-四新北路",30.531763,114.228163,16304,2014
"观澜国际??
                    汉阳-四新-四新北路",30.531763,114.228163,15769,2014
"观澜国际??
                    汉阳-四新-四新北路",30.531763,114.228163,16000,2015
"观澜国际??
                    汉阳-四新-四新北路",30.531763,114.228163,15375,2015
"观澜国际??
                    汉阳-四新-四新北路",30.531763,114.228163,18064,2015
"观澜国际??
                    汉阳-四新-四新北路",30.531763,114.228163,19512,2013
"未来城??
                    洪山-广埠屯-珞狮路147号",30.530923,114.359943,25952,2011
"未来城??
                    洪山-广埠屯-珞狮路147号",30.530923,114.359943,15555,2010
"未来城??
                    洪山-广埠屯-珞狮路147号",30.530923,114.359943,22317,2015
"气门厂宿舍??
                    洪山-街道口-珞狮南路120号",30.530891,114.35843,17397,1999
"百瑞景中央生活区(六期)??
                    武昌-中南丁字桥-宝通寺路30号",30.530669,114.344177,28888,2013
"百瑞景中央生活区(四期)??
                    武昌-中南丁字桥-宝通寺路28号",30.530669,114.344177,37090,2014
"百瑞景中央生活区(一期)??
                    武昌-中南丁字桥-宝通寺路",30.530669,114.344177,33452,2010
"百瑞景中央生活区(一期)??
                    武昌-中南丁字桥-宝通寺路",30.530669,114.344177,34285,2010
"百瑞景中央生活区(六期)??
                    武昌-中南丁字桥-宝通寺路30号",30.530669,114.344177,34327,2016
"百瑞景中央生活区(四期)??
                    武昌-中南丁字桥-宝通寺路28号",30.530669,114.344177,34782,2015
"百瑞景中央生活区(东二区西区)??
                    武昌-中南丁字桥-宝通寺路39号",30.530669,114.344177,35808,2011
"百瑞景中央生活区(东二区东区)??
                    武昌-中南丁字桥-宝通寺路",30.530669,114.344177,32967,2013
"百瑞景中央生活区(东二区西区)??
                    武昌-中南丁字桥-宝通寺路39号",30.530669,114.344177,34239,2013
"百瑞景中央生活区(东二区东区)??
                    武昌-中南丁字桥-宝通寺路",30.530669,114.344177,33152,2012
"百瑞景中央生活区(东二区东区)??
                    武昌-中南丁字桥-宝通寺路",30.530669,114.344177,31161,2014
"竹苑小区东区??
                    洪山-街道口-街道口南路6号",30.53065,114.35144,20202,2000
"武昌城市公园??
                    武昌-武昌火车站-静安路9号",30.53055,114.326659,20080,2006
"武昌城市公园??
                    武昌-武昌火车站-静安路9号",30.53055,114.326659,19920,2009
"汇文新都D区??
                    武昌-武泰闸烽火-新桥巷1号",30.530398,114.308417,20576,2000
"汇文新都D区??
                    武昌-武泰闸烽火-新桥巷1号",30.530398,114.308417,20162,2004
"石牌园社区??
                    洪山-街道口-石牌岭路",30.53039,114.348065,20000,2000
"福园??
                    东西湖-将军路-姑李路152号",30.53025,114.359055,13953,2000
"金色港湾??
                    蔡甸-三角湖-东风大道68号",30.53001,114.349497,16489,2013
"金色港湾MIMI空间??
                    蔡甸-后官湖大道-东风大道,近车城大道",30.53001,114.349497,17826,2017
"金色港湾MIMI空间??
                    蔡甸-后官湖大道-东风大道,近车城大道",30.53001,114.349497,14782,2015
"金色港湾??
                    蔡甸-三角湖-东风大道68号",30.53001,114.349497,16129,2008
"金色港湾MIMI空间??
                    蔡甸-后官湖大道-东风大道,近车城大道",30.53001,114.349497,13666,2018
"金色港湾MIMI空间??
                    蔡甸-后官湖大道-东风大道,近车城大道",30.53001,114.349497,17391,2016
"金色港湾MIMI空间??
                    蔡甸-后官湖大道-东风大道,近车城大道",30.53001,114.349497,13785,2017
"金色港湾MIMI空间??
                    蔡甸-后官湖大道-东风大道,近车城大道",30.53001,114.349497,17826,2016
"金色港湾MIMI空间??
                    蔡甸-后官湖大道-东风大道,近车城大道",30.53001,114.349497,14814,2016
"金色港湾MIMI空间??
                    蔡甸-后官湖大道-东风大道,近车城大道",30.53001,114.349497,18260,2014
"金色港湾MIMI空间??
                    蔡甸-后官湖大道-东风大道,近车城大道",30.53001,114.349497,18695,2017
"金色港湾MIMI空间??
                    蔡甸-后官湖大道-东风大道,近车城大道",30.53001,114.349497,16956,2018
"金色港湾??
                    蔡甸-三角湖-东风大道68号",30.53001,114.349497,17222,2013
"金色港湾??
                    蔡甸-三角湖-东风大道68号",30.53001,114.349497,16003,2009
"金色港湾MIMI空间??
                    蔡甸-后官湖大道-东风大道,近车城大道",30.53001,114.349497,16956,2017
"金色港湾??
                    蔡甸-三角湖-东风大道68号",30.53001,114.349497,17200,2008
"金色港湾MIMI空间??
                    蔡甸-后官湖大道-东风大道,近车城大道",30.53001,114.349497,18260,2018
"静安上城??
                    武昌-中南丁字桥-静安路8号",30.529794,114.328037,22547,2005
"星光国际(二期)??
                    汉阳-四新-四新北路",30.52973,114.227121,19841,2018
"汇文新都C区??
                    武昌-武泰闸烽火-巡司河街21附93号",30.528584,114.310626,19230,2000
"金桥普林斯顿??
                    蔡甸-三角湖-博艺路",30.527731,114.154331,12888,2013
"金桥普林斯顿??
                    蔡甸-三角湖-博艺路",30.527731,114.154331,13666,2013
"金桥普林斯顿??
                    蔡甸-三角湖-博艺路",30.527731,114.154331,13888,2014
"东湖名居??
                    洪山-广埠屯-珞瑜路333号",30.527371,114.377102,22875,2003
"东湖名居??
                    洪山-广埠屯-珞瑜路333号",30.527371,114.377102,25401,2005
"东湖名居??
                    洪山-广埠屯-珞瑜路333号",30.527371,114.377102,25367,2018
"开来都市丰景??
                    汉阳-四新-芳草五路",30.527185,114.205863,15656,2017
"桂子山庄??
                    洪山-广埠屯-桂元路84号",30.52705,114.362633,16906,2005
"滨湖名邸一期??
                    武昌-中南丁字桥-瑞景路",30.526838,114.343955,27619,2005
"滨湖名邸二期??
                    武昌-中南丁字桥-宝通寺路",30.526838,114.343955,26451,2007
"天下龙岭广场??
                    洪山-街道口-石牌岭333号",30.526329,114.348865,25000,2016
"天下龙岭广场??
                    洪山-街道口-石牌岭333号",30.526329,114.348865,24566,2016
"黎明教师小区??
                    洪山-街道口-珞狮路148号",30.525952,114.356448,18548,1998
"学府丽城??
                    蔡甸-三角湖-博艺路",30.525405,114.152369,12962,2015
"湖墅观止(别墅)??
                    蔡甸-知音湖-天鹅湖大道6-9号",30.525206,114.121305,21739,2010
"大洋彼岸??
                    蔡甸-知音湖-大沌路6-9号",30.524618,114.130858,10181,2008
"丽岛2046??
                    武昌-中南丁字桥-雄楚大道175号",30.524427,114.337296,24201,2015
"丽岛2046??
                    武昌-中南丁字桥-雄楚大道175号",30.524427,114.337296,26875,2015
"联投金色港湾??
                    蔡甸-三角湖-博学路6号",30.524004,114.160702,14000,2015
"雄楚春天??
                    武昌-南湖花园-雄楚大道,近丁字桥路",30.523933,114.331713,24000,2017
"圆梦08庄园??
                    汉南-汉南-子林街",30.523803,114.323914,7448,2015
"岭上府??
                    洪山-街道口-石牌岭288号",30.523785,114.344388,27424,2016
